92;1030108;FRAG. ALT. X 30 ML. Nº108;0;16.6;1;15/12/2011
93;1030109;FRAG. ALT. X 30 ML. Nº109;-3;16.6;1;15/12/2011
94;1030110;FRAG. ALT. X 30 ML. Nº110;0;16.6;1;15/12/2011
95;1030111;FRAG. ALT. X 30 ML. Nº111;0;16.6;1;15/12/2011
96;1030112;FRAG. ALT. X 30 ML. Nº112;-1;16.6;1;15/12/2011
97;1030113;FRAG. ALT. X 30 ML. Nº113;-3;16.6;1;15/12/2011
98;1030114;FRAG. ALT. X 30 ML. Nº114;0;16.6;1;15/12/2011
99;1030115;FRAG. ALT. X 30 ML. Nº115;0;16.6;1;15/12/2011
100;1030116;FRAG. ALT. X 30 ML. Nº116;-1;16.6;1;15/12/2011
101;1030117;FRAG. ALT. X 30 ML. Nº117;-9;16.6;1;15/12/2011
102;1030118;FRAG. ALT. X 30 ML. Nº118;-1;16.6;1;15/12/2011
103;1030119;FRAG. ALT. X 30 ML. Nº119;0;16.6;1;15/12/2011
104;1030120;FRAG. ALT. X 30 ML. Nº120;-1;16.6;1;15/12/2011
105;1030121;FRAG. ALT. X 30 ML. Nº121;-4;16.6;1;15/12/2011
106;1030122;FRAG. ALT. X 30 ML. Nº122;-3;16.6;1;15/12/2011
107;1030123;FRAG. ALT. X 30 ML. Nº123;-1;16.6;1;15/12/2011
108;1030124;FRAG. ALT. X 30 ML. Nº124;-1;16.6;1;15/12/2011
109;1030125;FRAG. ALT. X 30 ML. Nº125;-5;16.6;1;15/12/2011
110;1030126;FRAG. ALT. X 30 ML. Nº126;-2;16.6;1;15/12/2011
111;1030127;FRAG. ALT. X 30 ML. Nº127;0;16.6;1;15/12/2011
112;1030128;FRAG. ALT. X 30 ML. Nº128;0;16.6;1;15/12/2011
113;1030129;FRAG. ALT. X 30 ML. Nº129;0;16.6;1;15/12/2011
114;1030130;FRAG. ALT. X 30 ML. Nº130;-1;16.6;1;15/12/2011
115;1030131;FRAG. ALT. X 30 ML. Nº131;-1;16.6;1;15/12/2011
116;1030132;FRAG. ALT. X 30 ML. Nº132;-1;16.6;1;19/12/2011
117;1030133;FRAG. ALT. X 30 ML. Nº133;-2;16.6;1;15/12/2011
118;1030134;FRAG. ALT. X 30 ML. Nº134;0;16.6;1;15/12/2011
119;1030135;FRAG. ALT. X 30 ML. Nº135;0;16.6;1;15/12/2011
120;1030136;FRAG. ALT. X 30 ML. Nº136;0;16.6;1;15/12/2011
121;1030137;FRAG. ALT. X 30 ML. Nº137;-5;16.6;1;15/12/2011
123;1030138;FRAG. ALT. X 30 ML. Nº138;0;16.6;1;15/12/2011
122;1030139;FRAG. ALT. X 30 ML. Nº139;0;16.6;1;15/12/2011
124;1030140;FRAG. ALT. X 30 ML. Nº140;0;16.6;1;15/12/2011
125;1030141;FRAG. ALT. X 30 ML. Nº141;0;16.6;1;15/12/2011
126;1030142;FRAG. ALT. X 30 ML. Nº142;0;16.6;1;15/12/2011
127;1030143;FRAG. ALT. X 30 ML. Nº143;-2;16.6;1;15/12/2011
128;1030144;FRAG. ALT. X 30 ML. Nº144;-8;16.6;1;15/12/2011
129;1030145;FRAG. ALT. X 30 ML. Nº145;-6;16.6;1;15/12/2011
130;1060001;FRAG. ALT. X 60 ML. Nº01;-13;21.9;1;15/12/2011
131;1060002;FRAG. ALT. X 60 ML. Nº02;0;21.8;1;15/12/2011
132;1060003;FRAG. ALT. X 60 ML. Nº03;-4;21.9;1;15/12/2011
133;1060004;FRAG. ALT. X 60 ML. Nº04;-13;21.9;1;15/12/2011
134;1060005;FRAG. ALT. X 60 ML. Nº05;-1;21.8;1;15/12/2011
135;1060006;FRAG. ALT. X 60 ML. Nº06;-8;21.9;1;15/12/2011
136;1060007;FRAG. ALT. X 60 ML. Nº07;-7;21.9;1;15/12/2011
137;1060008;FRAG. ALT. X 60 ML. Nº08;0;21.8;1;15/12/2011
138;1060009;FRAG. ALT. X 60 ML. Nº09;-4;21.8;1;15/12/2011
139;1060010;FRAG. ALT. X 60 ML. Nº10;-5;21.8;1;15/12/2011
140;1060011;FRAG. ALT. X 60 ML. Nº11;0;21.8;1;15/12/2011
141;1060012;FRAG. ALT. X 60 ML. Nº12;-2;21.8;1;15/12/2011
142;1060013;FRAG. ALT. X 60 ML. Nº13;-1;21.9;1;15/12/2011
143;1060014;FRAG. ALT. X 60 ML. Nº14;-1;21.9;1;15/12/2011
144;1060015;FRAG. ALT. X 60 ML. Nº15;-1;21.9;1;15/12/2011
145;1060016;FRAG. ALT. X 60 ML. Nº16;-1;21.8;1;15/12/2011
146;1060017;FRAG. ALT. X 60 ML. Nº17;-1;21.8;1;15/12/2011
147;1060018;FRAG. ALT. X 60 ML. Nº18;-5;21.9;1;15/12/2011
148;1060019;FRAG. ALT. X 60 ML. Nº19;-6;21.9;1;15/12/2011
149;1060020;FRAG. ALT. X 60 ML. Nº20;0;21.8;1;15/12/2011
150;1060021;FRAG. ALT. X 60 ML. Nº21;-4;21.8;1;15/12/2011
151;1060022;FRAG. ALT. X 60 ML. Nº22;0;21.8;1;15/12/2011
152;1060023;FRAG. ALT. X 60 ML. Nº 23;0;21.8;1;15/12/2011
153;1060024;FRAG. ALT. X 60 ML. Nº 24 ;-14;21.9;1;15/12/2011
154;1060025;FRAG. ALT. X 60 ML. Nº 25;-3;21.9;1;15/12/2011
155;1060026;FRAG. ALT. X 60 ML. Nº 26;0;21.8;1;15/12/2011
156;1060027;FRAG. ALT. X 60 ML. Nº 27 ;-2;21.8;1;15/12/2011
157;1060028;FRAG. ALT. X 60 ML. Nº 28 ;-1;21.9;1;15/12/2011
158;1060029;FRAG. ALT. X 60 ML. Nº 29 ;-12;21.9;1;15/12/2011
159;1060030;FRAG. ALT. X 60 ML. Nº 30 ;-9;21.9;1;15/12/2011
160;1060031;FRAG. ALT. X 60 ML. Nº 31 ;-5;21.9;1;15/12/2011
161;1060032;FRAG. ALT. X 60 ML. Nº 32;-2;21.9;1;15/12/2011
162;1060033;FRAG. ALT- X 60 ML. Nº 33;-1;21.9;1;15/12/2011
163;1060034;FRAG. ALT. X 60 ML. Nº 34;0;21.8;1;15/12/2011
164;1060035;FRAG. ALT. X 60 ML. Nº 35;-5;21.8;1;15/12/2011
165;1060036;FRAG. ALT. X 60 ML. Nº 36 ;-20;21.9;1;15/12/2011
166;1060037;FRAG. ALT. X 60 ML. Nº 37;0;21.8;1;15/12/2011
167;1060038;FRAG. ALT. X 60 ML. Nº 38;-1;21.8;1;15/12/2011
168;1060039;FRAG. ALT. X 60 ML. Nº 39;0;21.8;1;15/12/2011
169;1060040;FRAG. ALT. X 60 ML. Nº 40;-8;21.9;1;15/12/2011
170;1060041;FRAG. ALT. X 60 ML. Nº 41;-1;21.9;1;15/12/2011
171;1060042;FRAG. ALT. X 60 ML. Nº 42;0;21.8;1;15/12/2011
218;1060043;FRAG. ALT. X 60 ML. Nº43;0;21.8;1;16/12/2011
173;1060044;FRAG. ALT. X 60 ML. Nº 44;-3;21.8;1;15/12/2011
174;1060045;FRAG. ALT. X 60 ML. Nº 45;0;21.8;1;15/12/2011
175;1060047;FRAG. ALT. X 60 ML. Nº 47;0;21.8;1;15/12/2011
176;1060048;FRAG. ALT. X 60 ML. Nº 48;-2;21.8;1;15/12/2011
177;1060049;FRAG. ALT. X 60 ML. Nº 49;0;21.8;1;15/12/2011
180;1060050;FRAG. ALT. X 60 ML. Nº 50;-3;21.8;1;15/12/2011
179;1060051;FRAG. ALT. X 60 ML. Nº 51;0;21.8;1;15/12/2011
178;1060052;FRAG. ALT. X 60 ML. Nº 52;-2;21.9;1;15/12/2011
181;1060053;FRAG. ALT. X 60 ML. Nº 53;0;21.8;1;15/12/2011
182;1060054;FRAG. ALT. X 60 ML. Nº 54;-6;21.9;1;15/12/2011
183;1060055;FRAG. ALT. X 60 ML. Nº 55;-10;21.9;1;15/12/2011
184;1060056;FRAG. ALT. X 60 ML. Nº 56;0;21.8;1;15/12/2011
185;1060057;FRAG. ALT. X 60 ML. Nº 57;0;21.8;1;15/12/2011
186;1060058;FRAG. ALT. X 60 ML. Nº 58;-3;21.9;1;15/12/2011
187;1060059;FRAG. ALT. X 60 ML. Nº 59;0;21.8;1;15/12/2011
188;1060060;FRAG. ALR. X 60 ML. Nº 60 ;0;21.8;1;15/12/2011
189;1060061;FRAG. ALT. X 60 ML. Nº 61;0;21.8;1;15/12/2011
190;1060062;FRAG. ALT. X 60 ML. Nº 62 ;-22;21.9;1;15/12/2011
191;1060063;FRAG. ALT. X 60 ML. Nº 63;-4;21.9;1;15/12/2011
192;1060064;FRAG. ALT. X 60 ML. Nº 64 ;-4;21.9;1;15/12/2011
193;1060065;FRAG. ALT. X 60 ML. Nº 65;-14;21.9;1;15/12/2011
194;1060066;FRAG. ALT. X 60 ML. Nº 66;-7;21.9;1;15/12/2011
195;1060067;FRAG. ALT. X 60 ML. Nº 67;-1;21.9;1;15/12/2011
196;1060068;FRAG. ALT. X 60 ML. Nº 68;0;21.8;1;15/12/2011
197;1060069;FRAG. ALT. X 60 ML. Nº 69;0;21.8;1;15/12/2011
206;1060070;FRAG- ALT- X 60 ML. Nº 70;0;21.8;1;15/12/2011
207;1060071;FRAG. ALT. X 60 ML. Nº 71;-13;21.9;1;15/12/2011
208;1060072;FRAG. ALT. X 60 ML. Nº 72;0;21.8;1;15/12/2011
209;1060073;FRAG. ALT. X 60 ML. Nº 73;-8;21.9;1;15/12/2011
210;1060074;FRAG. ALT. X 60 ML. Nº 74;-1;21.9;1;15/12/2011
211;1060075;FRAG. ALT. X 60 ML. Nº 75 ;-1;21.8;1;15/12/2011
212;1060076;FRAG. ALT. X 60 ML. Nº 76;-19;21.9;1;15/12/2011
213;1060077;FRAG. ALT. X 60 ML. Nº 77;0;21.8;1;15/12/2011
214;1060078;FRAG. ALT. X 60 ML. Nº 78;0;21.8;1;15/12/2011
215;1060079;FRAG. ALT. X 60 ML. Nº 79;0;21.8;1;15/12/2011
216;1060080;FRAG. ALT. X 60 ML. Nº 80;-11;21.9;1;15/12/2011
217;1060081;FRAG. ALT. X 60 ML. Nº 81;-20;21.9;1;15/12/2011
219;1060082;FRAG. ALT. X 60 ML. Nº82;0;21.8;1;16/12/2011
220;1060083;FRAG. ALT. X 60 ML. Nº83;-3;21.8;1;16/12/2011
221;1060084;FRAG. ALT. X 60 ML. Nº84;-1;21.9;1;16/12/2011
222;1060085;FRAG. ALT. X 60 ML. Nº85;-2;21.8;1;16/12/2011
223;1060086;FRAG. ALT. X 60 ML. Nº86;0;21.8;1;16/12/2011
224;1060087;FRAG. ALT. X 60 ML. Nº87;-11;21.9;1;16/12/2011
